version,idf_file,key_value,variable_name,reporting_frequency
V23-1-0,1ZoneDataCenterCRAC_wPumpedDXCoolingCoil.idf,*,CRAC Net Sensible Capacity,Hourly
V23-1-0,1ZoneDataCenterCRAC_wPumpedDXCoolingCoil.idf,*,PUE,Hourly
V23-1-0,1ZoneEvapCooler.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneEvapCooler.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V23-1-0,1ZoneEvapCooler.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneEvapCooler.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneEvapCooler.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneEvapCooler.idf,Supply Outlet Node,System Node Mass Flow Rate,hourly
V23-1-0,1ZoneEvapCooler.idf,*,System Node Temperature,hourly
V23-1-0,1ZoneEvapCooler.idf,*,Baseboard Electricity Rate,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Outside Face Incident Solar Radiation Rate per Area,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Outside Face Incident Beam Solar Radiation Rate per Area,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Outside Face Incident Ground Diffuse Solar Radiation Rate per Area,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Window Transmitted Solar Radiation Rate,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Window Transmitted Beam Solar Radiation Rate,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Surface Window Transmitted Diffuse Solar Radiation Rate,
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Zone Air System Sensible Heating Energy,hourly
V23-1-0,1ZoneEvapCooler_4Win_incidentSolarMultiplier.idf,*,Zone Air System Sensible Cooling Energy,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,Supply Outlet Node,System Node Mass Flow Rate,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,System Node Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage.idf,*,Baseboard Electricity Rate,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,Supply Outlet Node,System Node Mass Flow Rate,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,System Node Temperature,hourly
V23-1-0,1ZoneEvapCooler_ReportPeriodPowerOutage_naturalVent.idf,*,Baseboard Electricity Rate,hourly
V23-1-0,1ZoneParameterAspect.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneParameterAspect.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V23-1-0,1ZoneParameterAspect.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneParameterAspect.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneParameterAspect.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneParameterAspect.idf,Supply Outlet Node,System Node Mass Flow Rate,hourly
V23-1-0,1ZoneParameterAspect.idf,*,System Node Temperature,hourly
V23-1-0,1ZoneParameterAspect.idf,*,Baseboard Electricity Rate,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Site Total Sky Cover,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Site Opaque Sky Cover,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Site Daylight Saving Time Status,daily
V23-1-0,1ZoneUncontrolled.idf,*,Site Day Type Index,daily
V23-1-0,1ZoneUncontrolled.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Zone Total Internal Latent Gain Energy,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Zone Mean Radiant Temperature,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Zone Air Heat Balance Surface Convection Rate,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Zone Air Heat Balance Air Energy Storage Rate,hourly
V23-1-0,1ZoneUncontrolled.idf,*,Surface Inside Face Temperature,daily
V23-1-0,1ZoneUncontrolled.idf,*,Surface Outside Face Temperature,daily
V23-1-0,1ZoneUncontrolled.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled.idf,*,Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled.idf,*,Zone Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Site Daylight Saving Time Status,daily
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Site Day Type Index,daily
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Zone Total Internal Latent Gain Energy,hourly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Zone Mean Radiant Temperature,hourly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Zone Air Heat Balance Surface Convection Rate,hourly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Zone Air Heat Balance Air Energy Storage Rate,hourly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Surface Inside Face Temperature,daily
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Surface Outside Face Temperature,daily
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled3SurfaceZone.idf,*,Zone Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Outdoor Air Drybulb Temperature,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Outdoor Air Wetbulb Temperature,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Outdoor Air Dewpoint Temperature,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Outdoor Air Humidity Ratio,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Outdoor Air Relative Humidity,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Outdoor Air Barometric Pressure,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Total Sky Cover,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Opaque Sky Cover,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Sky Temperature,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Diffuse Solar Radiation Rate per Area,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Site Direct Solar Radiation Rate per Area,Timestep
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,hourly
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,hourly
V23-1-0,1ZoneUncontrolled_DD2009.idf,*,Surface Outside Face Incident Solar Radiation Rate per Area,hourly
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Site Outdoor Air Relative Humidity,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Zone Mean Air Temperature,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Site Direct Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Site Diffuse Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Site Sky Temperature,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Sizing Period Site Drybulb Temperature Range Modifier Schedule Value,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Sizing Period Site Humidity Condition Schedule Value,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Sizing Period Site Beam Solar Schedule Value,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Sizing Period Site Diffuse Solar Schedule Value,timestep
V23-1-0,1ZoneUncontrolled_DDChanges.idf,*,Sizing Period Site Sky Temperature Schedule Value,timestep
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Surface Inside Face Temperature,hourly
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Surface Outside Face Temperature,hourly
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,hourly
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,hourly
V23-1-0,1ZoneUncontrolled_FCfactor_Slab_UGWall.idf,*,Site Simple Factor Model Ground Temperature,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Site Daylight Saving Time Status,daily
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Site Day Type Index,daily
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Zone Total Internal Latent Gain Energy,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Zone Mean Radiant Temperature,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Zone Air Heat Balance Surface Convection Rate,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Zone Air Heat Balance Air Energy Storage Rate,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Surface Inside Face Temperature,daily
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Surface Outside Face Temperature,daily
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Zone Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Other Equipment FuelOilNo2 Rate,hourly
V23-1-0,1ZoneUncontrolled_OtherEquipmentWithFuel.idf,*,Other Equipment Total Heating Rate,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Site Total Sky Cover,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Site Opaque Sky Cover,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Site Daylight Saving Time Status,daily
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Site Day Type Index,daily
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Zone Total Internal Latent Gain Energy,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Zone Mean Radiant Temperature,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Zone Air Heat Balance Surface Convection Rate,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Zone Air Heat Balance Air Energy Storage Rate,hourly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Surface Inside Face Temperature,daily
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Surface Outside Face Temperature,daily
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled_variableThermalSolarAbs.idf,*,Zone Other Equipment Total Heating Energy,monthly
V23-1-0,1ZoneUncontrolled_win_1.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,*,Zone Mean Air Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,*,Zone Windows Total Transmitted Solar Radiation Rate,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001,Surface Outside Face Sunlit Fraction,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001,Surface Inside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001,Surface Outside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001:WIN001,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001:WIN001,Surface Outside Face Sunlit Fraction,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001:WIN001,Surface Window Transmitted Solar Radiation Rate,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001:WIN001,Surface Inside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_1.idf,ZN001:WALL001:WIN001,Surface Outside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,*,Zone Mean Air Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,*,Zone Windows Total Transmitted Solar Radiation Rate,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001,Surface Outside Face Sunlit Fraction,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001,Surface Inside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001,Surface Outside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001,Surface Outside Face Sunlit Fraction,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001,Surface Window Transmitted Solar Radiation Rate,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001,Surface Inside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001,Surface Outside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001:2,Surface Outside Face Incident Solar Radiation Rate per Area,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001:2,Surface Outside Face Sunlit Fraction,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001:2,Surface Window Transmitted Solar Radiation Rate,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001:2,Surface Inside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_win_2.idf,ZN001:WALL001:WIN001:2,Surface Outside Face Temperature,timestep
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Site Outdoor Air Barometric Pressure,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Mean Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Air Relative Humidity,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Heat Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Humidity Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort Fanger Model PMV,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort Fanger Model PPD,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort Pierce Model Standard Effective Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect Adjusted PMV,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect Adjusted PPD,hourly
V23-1-0,1ZoneUncontrolled_Win_ASH55_Thermal_Comfort.idf,*,Zone Thermal Comfort ASHRAE 55 Ankle Draft PPD,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Site Outdoor Air Barometric Pressure,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Mean Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Mean Air Dewpoint Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Heat Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Humidity Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Thermal Comfort Pierce Model Standard Effective Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Zone Air CO2 Concentration,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports.idf,*,Daylighting Reference Point 1 Illuminance,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Site Outdoor Air Barometric Pressure,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Mean Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Mean Air Dewpoint Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Heat Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Humidity Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Thermal Comfort Pierce Model Standard Effective Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Zone Air CO2 Concentration,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod.idf,*,Daylighting Reference Point 1 Illuminance,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Site Outdoor Air Barometric Pressure,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Site Outdoor Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Site Outdoor Air Relative Humidity,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Mean Air Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Mean Air Humidity Ratio,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Mean Air Dewpoint Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Heat Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Humidity Index,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Thermal Comfort Pierce Model Standard Effective Temperature,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Zone Air CO2 Concentration,hourly
V23-1-0,1ZoneUncontrolled_Win_ResilienceReports_ReportingPeriod_AllTable.idf,*,Daylighting Reference Point 1 Illuminance,hourly
V23-1-0,1ZoneUncontrolledAnnualOutputs.idf,*,Zone Mean Air Temperature,annual
V23-1-0,1ZoneUncontrolledAnnualOutputs.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,runperiod
V23-1-0,1ZoneUncontrolledAnnualOutputs.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,daily
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Site Daylight Saving Time Status,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Site Day Type Index,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Zone Mean Air Temperature,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Zone Total Internal Latent Gain Energy,hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Zone Mean Radiant Temperature,hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Zone Air Heat Balance Surface Convection Rate,hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Zone Air Heat Balance Air Energy Storage Rate,hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Surface Inside Face Temperature,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Surface Outside Face Temperature,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Surface Inside Face Convection Heat Transfer Coefficient,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Surface Outside Face Convection Heat Transfer Coefficient,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Surface Inside Face Conduction Heat Transfer Rate per Area,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,Surface Outside Face Conduction Heat Transfer Rate per Area,Hourly
V23-1-0,1ZoneUncontrolledCondFDWithVariableKat24C.idf,*,CondFD Surface Temperature Node 1,
